text,label
"The session.py [link](http://pastebin.com/65DNHqUR), the util.py: [link](http://pastebin.com/AXMM7ALK) and the const.py: [link](http://pastebin.com/ww2QQEtQ) (= the Yahoo information)
So I suppose the const.py is not correct?",0
I see you added a <person> licence to the image but I don't see any evidence from the source provided that this licence is proper to the image. Where do you see that this is the correct copyright licence for the image?,0
"The link you provided to speedy delection criteria only goes up to CSD12, and there is no CSD 13 listed there.  Could you clarify?",1
What part of the country are you in?  Does it freeze in the winter?,0
WTF? Downvotes? What for?,-1
That's what figured. Thanks for the clarification. So how do you adapt for the missing arc in the measurement?,0
What is n? The number of edges or vertices?,0
"A wikipedia project that serves as a place where users can get signatures, userboxes.... stuff like that, so they don't have to make it themselves or ask a specific user to do it. What do you think of that idea?",0
"I have strict and warning set, but I when I run the script works fine but either gives a blank CSV as output or just re-prints the original. Am I missing something incredibly obvious here?",0
I asked some questions in the Criteria for Inclusion section on 20th Dec but no-one has yet responded. Can you take a look?,1
"I replied... also, are you watching that page?  If so, I will stop bothering you here?",0
I just tried using your code verbatim and it's working correctly for me (label is correctly centered in view). Perhaps something else is interfering with it?,1
"You give us some setup, but you don't explain what the problem is.  Can you go into more detail about what's actually wrong or not working?",0
@Stefan ubuntu se should merge with superuser. have you seen the questions tehre?,0
I made a change to your user page. Is that the change you wanted?,1
There's almost certainly a better question to be asked lurking under this one.  Why do you want to change the Xorg video driver? :),0
"You want to partition the map into subgraphs. The size of the subgraphs has to adhere to some bounds (max, min size) and the number of edges between partitions shall be minimized?",0
"Now that I thought we had this figured out as clean and simple, but Google has expanded their street view to the south end of Smith-Dorrien Trail which shows a sign naming it Trail<url> rather than Spray Lakes Road. What do we do if there is a contradiction between a reliable map (the Canmore map) and actual signage?",0
What have you tried? Examples?,-1
"Wait, I thought algorithms were named for <url>???",-1
I'm using javascript to include other html files. <-- why?,-1
"Hi, thanks for the bounty. I wonder, did things turn out OK?",1
"#On the other hand, linking years of actual encyclopedic events to ""1949 in NASCAR"" or ""1950 in motor racing"" <s>gives us a tool for eventually building those year-in-topic articles</s> automatically builds those categories.  Where some don't exist yet (like 1949 in both NASCAR and motor racing), are we better off adding the desired link and letting it be redlinked until the article is created, or just leaving it unlinked or wikilinked to the general year article such as <url>?",0
"Does this answer your question? http://stats.stackexchange.com/questions/6181/can-the-multiple-linear-correlation-coefficient-be-negative  If not, then please provide more information: this is the ""SPSS output"" of what procedure?",1
"It is probably because you did not give it the correct copyright tag. Could you perhaps link to the image (remember to put : before ""Image"" when you link it)?",0
On the third reading... Why not include an edit summary that tells me this? Why not revert my revert?,-1
"Hi, I'm still stuck on this question. Is there some other place I can look into to help in this?",0
"What's the deal here? Question asked and answered by the same person, who's profile is mysteriously not linked any more?",1
What is this line graph that you mention? Are you saying that the smaller graph is always a simple path?,0
"Looks like `CodeMirror.fromTextArea('code', options);` returns `undefined`. Maybe you are passing the wrong arguments to that function?",0
"""the client encrypts the password with this algorithm"" - how do you do the check on the server later? are you storing plain passwords?",0
